231,2007,6,777,231,3
232,2007,6,130.5,232,2
233,2007,6,195.5,233,3
234,2007,6,125.5,234,1
235,2007,6,582.5,235,3
236,2007,6,570,236,2
237,2007,6,168,237,3
238,2007,6,220.5,238,3
239,2007,6,516,239,2
240,2007,6,88,240,1
241,2007,6,413.5,241,3
242,2007,6,65.5,242,1
243,2007,6,221,243,3
244,2007,6,50,244,3
245,2007,6,295.5,245,3
246,2007,6,95.5,246,1
247,2007,6,310,247,3
248,2007,6,201.5,248,3
249,2007,6,30,249,2
250,2007,6,235.5,250,2
251,2007,6,169,251,3
252,2007,6,215.5,252,3
253,2007,6,169,253,2
254,2007,6,65.5,254,1
255,2007,6,90,255,2
256,2007,6,30,256,2
257,2007,6,160,257,1
258,2007,6,306.5,258,2
259,2007,6,550,259,1
260,2007,6,60,260,2
261,2007,6,100,261,1
262,2007,6,71.5,262,3
263,2007,6,41.5,263,1
264,2007,6,492.5,264,1
265,2007,6,902.5,265,1
266,2007,6,65,266,3
267,2007,6,160,267,1
268,2007,6,306.5,268,2
269,2007,6,90,269,2
270,2007,6,360.5,270,3
271,2007,7,528,271,3
272,2007,7,30,272,3
273,2007,7,415.5,273,3
274,2007,7,190,274,2
275,2007,7,180,275,2
276,2007,7,475,276,3
277,2007,7,193.5,277,3
278,2007,7,180,278,1
279,2007,7,65.5,279,2
280,2007,7,30,280,2
281,2007,7,133.5,281,2
282,2007,7,30,282,2
283,2007,7,312,283,3
284,2007,7,819,284,1
285,2007,7,160,285,2
286,2007,7,462,286,3
287,2007,7,335.5,287,1
288,2007,7,155,288,3
289,2007,7,312,289,2
290,2007,7,90,290,2
291,2007,7,43.5,291,2
292,2007,7,682,292,2
293,2007,7,60,293,1
294,2007,7,88,294,3
295,2007,7,43.5,295,1
296,2007,7,301,296,1
297,2007,7,65.5,297,2
298,2007,7,31.5,298,3
299,2007,7,211.5,299,3
300,2007,7,125,300,1
301,2007,7,90,301,3
302,2007,7,100,302,2
303,2007,7,270,303,1
304,2007,7,387,304,1
305,2007,7,330.5,305,2
306,2007,7,135.5,306,1
307,2007,7,43.5,307,2
308,2007,7,303.5,308,2
309,2007,7,30,309,1
310,2007,7,739,310,1
311,2007,7,201,311,2
312,2007,7,91.5,312,3
313,2007,7,245.5,313,1
314,2007,7,88,314,2
315,2007,7,190,315,2
316,2007,7,242,316,1
317,2007,7,340,317,3
318,2007,7,307,318,3
319,2007,7,381,319,2
320,2007,7,410,320,3
321,2007,7,65,321,3
322,2007,7,100,322,1
323,2007,7,43.5,323,3
324,2007,7,636,324,3
325,2007,7,117,325,1
326,2007,7,120,326,3
327,2007,7,60,327,3
328,2007,7,258.5,328,2
329,2007,7,51.5,329,2
330,2007,7,199,330,1
331,2007,7,51,331,3
332,2007,7,452,332,1
333,2007,7,241.5,333,3
334,2007,7,294,334,2
335,2007,7,780,335,1
336,2007,7,183.5,336,2
337,2007,7,191,337,2
338,2007,7,781,338,1
339,2007,7,147,339,3
340,2007,8,181,340,1
341,2007,8,65.5,341,1
342,2007,8,163.5,342,3
343,2007,8,275,343,1
344,2007,8,454.5,344,2
345,2007,8,173.5,345,2
346,2007,8,51.5,346,2
347,2007,8,385,347,3
348,2007,8,382.5,348,2
349,2007,8,798.5,349,1
350,2007,8,495.5,350,2
351,2007,8,43.5,351,2
352,2007,8,279,352,3
353,2007,8,30,353,1
354,2007,8,107,354,1
355,2007,8,95,355,3
356,2007,8,152,356,1
357,2007,8,240,357,2
358,2007,8,60,358,2
359,2007,8,221,359,2
360,2007,8,153,360,2
361,2007,8,70,361,1
362,2007,8,51.5,362,3
363,2007,8,300,363,1
364,2007,8,65.5,364,2
365,2007,8,51,365,3
366,2007,8,111,366,2
367,2007,8,130.5,367,2
368,2007,8,200,368,3
369,2007,8,131,369,3
370,2007,8,410,370,1
371,2007,8,220.5,371,3
372,2007,8,118,372,3
373,2007,8,139.5,373,2
374,2007,8,190.5,374,2
375,2007,8,428.5,375,1
376,2007,8,65.5,376,3
377,2007,8,125.5,377,2
378,2007,8,291,378,3
379,2007,8,100,379,2
380,2007,8,338,380,1
381,2007,8,97,381,1
382,2007,8,537,382,2
383,2007,8,95.5,383,3
384,2007,8,65,384,3
385,2007,8,606,385,1
386,2007,8,197,386,1
387,2007,8,183.5,387,1
388,2007,8,65,388,3
389,2007,8,372,389,3
390,2007,8,165.5,390,1
391,2007,8,106.5,391,3
392,2007,8,455.5,392,3
393,2007,8,65.5,393,3
394,2007,8,90,394,2
395,2007,8,95.5,395,2
396,2007,8,269.5,396,3
397,2007,8,335,397,1
398,2007,8,88,398,2
399,2007,9,228.5,399,2
400,2007,9,160,400,3
401,2007,9,52,401,3
402,2007,9,111.5,402,1
403,2007,9,690,403,2
404,2007,9,100,404,1
405,2007,9,267,405,2
406,2007,9,210,406,2
407,2007,9,65.5,407,1
408,2007,9,88,408,1
409,2007,9,645.5,409,3
410,2007,9,155,410,1
411,2007,9,180,411,2
412,2007,9,60,412,3
413,2007,9,994.5,413,2
414,2007,9,125.5,414,3
415,2007,9,115.5,415,1
416,2007,9,30,416,3
417,2007,9,65.5,417,2
418,2007,9,520,418,1
419,2007,9,941,419,3
420,2007,9,195.5,420,1
421,2007,9,500,421,1
422,2007,9,30,422,1
423,2007,9,327,423,3
424,2007,9,517.5,424,2
425,2007,9,100,425,1
426,2007,9,50,426,3
427,2007,9,290.5,427,1
428,2007,9,221.5,428,3
429,2007,9,30,429,3
430,2007,9,375.5,430,1
431,2007,9,1091,431,2
432,2007,10,73.5,432,1
433,2007,10,65.5,433,1
434,2007,10,81.5,434,2
435,2007,10,342,435,1
436,2007,10,348.5,436,3
437,2007,10,135.5,437,2
438,2007,10,30,438,2
439,2007,10,1752,439,2
440,2007,10,135,440,2
441,2007,10,165,441,1
442,2007,10,90,442,3
443,2007,10,150.5,443,3
444,2007,10,196,444,3
445,2007,10,528,445,3
446,2007,10,65.5,446,3
447,2007,10,926,447,1
448,2007,10,269,448,2
449,2007,10,573.5,449,1
450,2007,10,180,450,1
451,2007,10,211.5,451,3
452,2007,10,90,452,2
453,2007,10,139,453,1
454,2007,10,720,454,1
455,2007,10,125.5,455,2
456,2007,10,95,456,3
457,2007,10,65,457,2
458,2007,10,2043,458,3
459,2007,10,243.5,459,2
460,2007,10,180,460,2
461,2007,10,164.5,461,3
462,2007,10,314,462,2
463,2007,10,30,463,1
464,2007,10,65.5,464,1
465,2007,10,245,465,3
466,2007,11,30,466,1
467,2007,11,325.5,467,3
468,2007,11,970,468,3
469,2007,11,450,469,2
470,2007,11,1112.5,470,3
471,2007,11,380,471,3
472,2007,11,183.5,472,2
473,2007,11,280,473,1
474,2007,11,296.5,474,3
475,2007,11,180,475,1
476,2007,11,155,476,3
477,2007,11,117,477,2
478,2007,11,330.5,478,3
479,2007,11,30,479,1
480,2007,11,168.5,480,3
481,2007,11,155.5,481,2
482,2007,11,65.5,482,3
483,2007,11,437.5,483,2
484,2007,11,283,484,1
485,2007,11,148,485,1
486,2007,11,109,486,2
487,2007,11,120,487,2
488,2007,11,245.5,488,2
489,2007,11,65,489,2
490,2007,11,226.5,490,1
491,2007,11,30,491,2
492,2007,11,744.5,492,1
493,2007,11,131.5,493,2
494,2007,11,51.5,494,1
495,2007,11,291,495,2
496,2007,11,667,496,3
497,2007,11,412,497,2
498,2007,11,913,498,2
499,2007,11,585.5,499,3
500,2007,11,307,500,2
501,2007,11,877,501,2
502,2007,11,43.5,502,3
503,2007,11,339.5,503,1
504,2007,11,185,504,2
505,2007,11,103.5,505,3
506,2007,11,267,506,1
507,2007,11,399.5,507,1
508,2007,11,234.5,508,2
509,2007,11,1110,509,1
510,2007,11,65.5,510,1
511,2007,12,100,511,3
512,2007,12,1079.5,512,3
513,2007,12,51.5,513,2
514,2007,12,660,514,1
515,2007,12,311,515,3
516,2007,12,60,516,3
517,2007,12,916.5,517,2
518,2007,12,614,518,3
519,2007,12,70,519,2
520,2007,12,623.5,520,3
521,2007,12,52,521,1
522,2007,12,65.5,522,1
523,2007,12,30,523,2
524,2007,12,1256.5,524,3
525,2007,12,547.5,525,2
526,2007,12,60,526,3
527,2007,12,522,527,3
528,2007,12,1036.5,528,1
529,2007,12,170,529,3
530,2007,12,70,530,2
531,2007,12,135.5,531,2
532,2007,12,65.5,532,3
533,2007,12,466.5,533,3
534,2007,12,141.5,534,2
535,2007,12,552.5,535,2
536,2007,12,879.5,536,3
537,2007,12,213.5,537,1
538,2007,12,51.5,538,2
539,2007,12,555.5,539,3
540,2007,12,383,540,2
541,2007,12,133.5,541,3
542,2007,12,449,542,1
543,2007,12,271,543,1
544,2007,12,90,544,3
545,2007,12,458,545,2
546,2007,12,679.5,546,1
547,2007,12,222,547,1
548,2007,12,220,548,2
549,2007,12,673.5,549,1
550,2007,12,754.5,550,1
551,2007,12,411.5,551,1
552,2007,12,155,552,3
553,2007,12,1192.5,553,2
554,2007,12,190,554,1
555,2007,12,135.5,555,3
556,2007,12,143.5,556,3
557,2007,12,715,557,2
558,2007,12,319,558,3
559,2007,12,131,559,3
560,2007,12,555.5,560,2
561,2007,12,547.5,561,1
562,2007,12,90,562,3
563,2007,12,320,563,2
564,2007,12,30,564,1
565,2007,12,125.5,565,3
566,2007,12,761,566,1
567,2007,12,90,567,1
568,2007,12,237,568,2
569,2007,12,936.5,569,3
570,2007,12,174.5,570,3
571,2008,1,468,98,1
572,2008,1,973,571,2
573,2008,1,287,572,3
574,2008,1,198.5,573,1
575,2008,1,180,574,2
576,2008,1,226,575,3
577,2008,1,151,576,3
578,2008,1,380.5,577,1
579,2008,1,160,578,2
580,2008,1,412,579,2
581,2008,1,160,580,3
582,2008,1,60,581,2
583,2008,1,180,582,2
584,2008,1,224.5,583,3
585,2008,1,43.5,584,2
586,2008,1,225,585,2
587,2008,1,951,586,1
588,2008,1,30,587,3
589,2008,1,148,588,2
590,2008,1,770,589,2
591,2008,1,476.5,590,1
592,2008,1,73.5,591,2
593,2008,1,691.5,592,3
594,2008,1,88,593,2
595,2008,1,389.5,594,3
596,2008,1,227,595,2
597,2008,1,372.5,596,3
598,2008,1,190.5,597,1
599,2008,1,176.5,598,1
600,2008,1,60,599,1
601,2008,1,190,600,1
602,2008,1,261,601,2
603,2008,1,90,602,1
604,2008,1,100,603,1
605,2008,1,227,604,1
606,2008,1,88,605,3
607,2008,1,141,606,2
608,2008,1,421.5,607,1
609,2008,1,394.5,608,1
610,2008,1,60,609,2
611,2008,2,225.5,610,2
612,2008,2,455.5,611,3
613,2008,2,30,612,3
614,2008,2,31.5,613,2
615,2008,2,51,614,3
616,2008,2,60,615,3
617,2008,2,349,616,1
618,2008,2,436,617,1
619,2008,2,191,618,3
620,2008,2,51,619,1
621,2008,2,341,620,3
622,2008,2,348,621,2
623,2008,2,234.5,622,1
624,2008,2,120,623,3
625,2008,2,30,624,1
626,2008,2,51.5,625,3
627,2008,2,280,626,2
628,2008,2,90,627,3
629,2008,2,90,628,3
630,2008,2,345.5,629,3
631,2008,2,117,630,1
632,2008,2,180,631,2
633,2008,2,120,632,3
634,2008,2,319,633,3
635,2008,2,70,634,2
636,2008,2,130.5,635,2
637,2008,2,43.5,636,3
638,2008,2,155,637,2
639,2008,2,268,638,3
640,2008,2,255.5,639,1
641,2008,2,30,640,2
642,2008,2,51,641,2
643,2008,2,60,642,3
644,2008,2,155.5,643,1
645,2008,2,90,644,1
646,2008,2,65,645,1
647,2008,2,230.5,646,1
648,2008,2,43.5,647,2
649,2008,2,43.5,648,3
650,2008,2,399,649,1
651,2008,2,65.5,650,1
652,2008,2,185,651,3
653,2008,2,50,652,3
654,2008,2,65.5,653,1
655,2008,2,160,654,2
656,2008,2,493.5,655,3
657,2008,2,200.5,656,2
658,2008,3,215.5,657,2
659,2008,3,572.5,658,2
660,2008,3,50,659,3
661,2008,3,120,660,3
662,2008,3,155.5,661,1
663,2008,3,73.5,662,1
664,2008,3,70,663,3
665,2008,3,160.5,664,3
666,2008,3,330,665,3
667,2008,3,434.5,666,2
668,2008,3,183,667,2
669,2008,3,150,668,3
670,2008,3,339.5,669,2
671,2008,3,113.5,670,2
672,2008,3,610.5,671,2
673,2008,3,656,672,2
674,2008,3,350.5,673,3
675,2008,3,1705.5,674,1
676,2008,3,65.5,675,2
677,2008,3,30,676,3
678,2008,3,801,677,2
679,2008,3,266.5,678,3
680,2008,3,100,679,2
681,2008,3,235,680,1
682,2008,3,401,681,2
683,2008,3,65.5,682,3
684,2008,3,81.5,683,3
685,2008,3,2453,684,2
686,2008,3,125,685,1
687,2008,3,65.5,686,1
688,2008,3,90,687,3
689,2008,3,155,688,3
690,2008,3,490,689,1
691,2008,3,171.5,690,1
692,2008,3,269.5,691,1
693,2008,3,90,692,3
694,2008,3,70,693,2
695,2008,3,404.5,694,3
696,2008,3,51.5,695,1
697,2008,3,206.5,696,1
698,2008,3,229,697,3
699,2008,3,563.5,698,2
700,2008,3,851.5,699,2
701,2008,3,31.5,700,2
702,2008,3,293.5,701,3
703,2008,3,118,702,3
704,2008,3,802,703,3
705,2008,3,150,704,1
706,2008,3,515,705,1
707,2008,3,100,706,2
708,2008,3,51.5,707,1
709,2008,3,567,708,3
710,2008,3,231,709,3
711,2008,3,137,710,1
712,2008,3,31.5,711,3
713,2008,3,573,712,1
714,2008,3,599,713,2
715,2008,3,600,714,3
716,2008,3,245.5,715,3
717,2008,3,1075,716,2
718,2008,3,51.5,717,3
719,2008,3,30,718,2
720,2008,3,43.5,719,1
721,2008,3,95,720,2
722,2008,3,325.5,721,2
723,2008,3,30,722,2
724,2008,3,65.5,723,3
725,2008,3,563.5,724,1
726,2008,3,616,725,3
727,2008,3,151.5,726,2
728,2008,3,425,727,1
729,2008,3,619.5,728,2
730,2008,3,539.5,729,3
731,2008,3,567,730,1
732,2008,4,170,731,3
733,2008,4,285.5,732,3
734,2008,4,65,733,1
735,2008,4,695,734,3
736,2008,4,41.5,735,2
737,2008,4,60,736,2
738,2008,4,408,737,2
739,2008,4,261.5,738,3
740,2008,4,65.5,739,1
741,2008,4,496.5,740,2
742,2008,4,335.5,741,2
743,2008,4,155,742,2
744,2008,4,165.5,743,1
745,2008,4,60,744,1
746,2008,4,402,745,3
747,2008,4,171.5,746,1
748,2008,4,65.5,747,3
749,2008,4,371.5,748,3
750,2008,4,384.5,749,1
751,2008,4,70,750,2
752,2008,4,160,751,3
753,2008,4,65,752,2
754,2008,4,150,753,2
755,2008,4,90,754,1
756,2008,4,202,755,3
757,2008,4,328.5,756,1
758,2008,4,395,757,1
759,2008,4,120,758,3
760,2008,4,503,759,3
761,2008,4,185.5,760,1
762,2008,4,207,761,3
763,2008,4,932,762,1
764,2008,4,159,763,3
765,2008,4,495,764,3
766,2008,4,262.5,765,2
767,2008,4,111,766,3
768,2008,4,361,767,2
769,2008,4,125,768,3
770,2008,4,246.5,769,2
771,2008,4,489,770,1
772,2008,4,409,771,3
773,2008,4,120,772,2
774,2008,4,120,773,3
775,2008,4,625,774,3
776,2008,4,90,775,1
777,2008,4,65.5,776,3
778,2008,4,195.5,777,2
779,2008,4,255.5,778,2
780,2008,4,337.5,779,2
781,2008,4,313,780,3
782,2008,4,735,781,2
783,2008,4,60,782,2
784,2008,4,535.5,783,3
785,2008,4,532.5,784,2
786,2008,4,100,785,3
787,2008,4,535.5,786,2
788,2008,4,73.5,787,2
789,2008,4,43.5,788,1
790,2008,4,440.5,789,2
791,2008,4,220.5,790,3
792,2008,4,155.5,791,1
793,2008,4,288,792,3
794,2008,5,337,47,1
795,2008,5,899,793,2
796,2008,5,101.5,794,1
797,2008,5,275.5,795,2
798,2008,5,250.5,796,3
799,2008,5,30,797,1
800,2008,5,402.5,798,3
801,2008,5,90,799,3
802,2008,5,298.5,800,3
803,2008,5,284,801,1
804,2008,5,941.5,802,1
805,2008,5,644.5,803,2
806,2008,5,393.5,804,1
807,2008,5,139.5,805,3
808,2008,5,90,806,1
809,2008,5,283,807,3
810,2008,5,121,808,3
811,2008,5,131.5,809,1
812,2008,5,120,810,3
813,2008,5,463.5,811,2
814,2008,5,258,812,1
815,2008,5,252,813,3
816,2008,5,831,814,2
817,2008,5,415,815,2
818,2008,5,181,816,2
819,2008,5,1189,817,2
820,2008,5,155.5,818,3
821,2008,5,1408.5,819,3
822,2008,5,120,820,2
823,2008,5,905.5,821,3
824,2008,5,41.5,822,1
825,2008,5,405,823,1
826,2008,5,205,824,3
827,2008,5,410.5,825,1
828,2008,6,479,766,3
829,2008,6,169,826,3
830,2008,6,165.5,827,1
831,2008,6,255.5,828,3
832,2008,6,335.5,829,3
833,2008,6,340,830,3
834,2008,6,1331.5,831,2
835,2008,6,155,832,2
836,2008,6,212.5,833,3
837,2008,6,340,834,2
838,2008,6,120,835,2
839,2008,6,1083.5,836,1
840,2008,6,151.5,837,3
841,2008,6,421,838,3
842,2008,6,65.5,839,3
843,2008,6,30,840,3
844,2008,6,515,841,1
845,2008,6,355.5,842,1
846,2008,6,283.5,843,1
847,2008,6,1244.5,844,2
848,2008,6,180,845,3
849,2008,6,401,846,2
850,2008,6,200,847,2
851,2008,6,30,848,2
852,2008,6,97,849,3
853,2008,6,782,850,2
854,2008,6,937,851,2
855,2008,6,120,852,3
856,2008,6,367,853,1
857,2008,6,594.5,854,3
858,2008,6,51,855,1
859,2008,6,183.5,856,2
860,2008,6,1043.5,857,3
861,2008,6,43.5,858,1
862,2008,6,165.5,859,1
863,2008,6,90,860,1
864,2008,6,131,861,2
865,2008,6,471,862,1
866,2008,6,65,863,3
867,2008,6,146.5,864,1
868,2008,6,109,865,2
869,2008,6,205.5,866,2
870,2008,6,383.5,867,1
871,2008,6,540,868,1
872,2008,6,70,869,2
873,2008,6,218,870,3
874,2008,7,111,871,3
875,2008,7,352.5,872,2
876,2008,7,340,873,3
877,2008,7,65.5,874,1
878,2008,7,335.5,875,3
879,2008,7,60,876,2
880,2008,7,240,877,2
881,2008,7,237.5,878,1
882,2008,7,43.5,879,2
883,2008,7,130,880,1
884,2008,7,90,881,1
885,2008,7,133.5,882,1
886,2008,7,30,883,2
887,2008,7,120,884,1
888,2008,7,373.5,885,2
889,2008,7,130.5,886,3
890,2008,7,65.5,887,2
891,2008,7,178,888,2
892,2008,7,199,889,3
893,2008,7,70,890,1
894,2008,7,237.5,891,1
895,2008,7,65.5,892,1
896,2008,7,90,893,1
897,2008,7,131,894,3
898,2008,7,100,895,1
899,2008,7,30,896,1
900,2008,7,100,897,2
901,2008,7,30,898,3
902,2008,7,95,899,1
903,2008,7,60,900,3
904,2008,7,150,901,1
905,2008,7,306.5,902,1
906,2008,7,90,903,3
907,2008,7,155,904,1
908,2008,7,350.5,905,2
909,2008,7,185,906,3
910,2008,7,43.5,907,1
911,2008,7,295.5,908,3
912,2008,7,30,909,3
913,2008,7,30,910,2
914,2008,7,150,911,3
915,2008,7,301,912,1
916,2008,7,95.5,913,3
917,2008,7,135.5,914,3
918,2008,7,469,915,1
919,2008,7,395,916,2
920,2008,7,268,917,2
921,2008,7,30,918,2
922,2008,7,286.5,919,3
923,2008,7,146,920,3
924,2008,7,185,921,3
925,2008,7,90,922,1
926,2008,7,90,923,2
927,2008,7,52,924,3
928,2008,7,373.5,925,2
929,2008,7,245.5,926,1
930,2008,7,120,927,1
931,2008,7,190,928,2
932,2008,7,60,929,1
933,2008,7,446,930,2
934,2008,7,119.5,931,1
935,2008,7,221,932,1
936,2008,7,30,933,2
937,2008,7,150,934,1
938,2008,7,30,935,2
939,2008,7,82.5,936,3
940,2008,7,65,937,2
941,2008,7,135.5,938,1
942,2008,7,199,939,2
943,2008,7,70,940,3
944,2008,7,70,941,3
945,2008,7,70,942,3
946,2008,7,130,943,3
947,2008,7,30,944,3
948,2008,7,30,945,3
949,2008,7,82,946,3
950,2008,7,88,947,2
951,2008,7,155.5,948,2
952,2008,7,332,949,1
953,2008,8,120,17,3
954,2008,8,113.5,950,3
955,2008,8,500,951,1
956,2008,8,90,952,1
957,2008,8,30,953,1
958,2008,8,415,954,2
959,2008,8,649.5,955,3
960,2008,8,245,956,3
961,2008,8,177.5,957,3
962,2008,8,181,958,2
963,2008,8,142,959,2
964,2008,8,125.5,960,1
965,2008,8,502.5,961,3
966,2008,8,100,962,3
967,2008,8,82,963,3
968,2008,8,100,964,3
969,2008,8,80,965,3
970,2008,8,401,966,2
971,2008,8,169,967,3
972,2008,8,423.5,968,1
973,2008,8,436.5,969,3
974,2008,8,141,970,1
975,2008,8,220,971,2
976,2008,8,122,972,2
977,2008,8,100,973,3
978,2008,8,65.5,974,3
979,2008,8,107,975,3
980,2008,8,100,976,3
981,2008,8,52,977,3
982,2008,8,51.5,978,1
983,2008,8,131,979,3
984,2008,8,65.5,980,1
985,2008,8,100,981,3
986,2008,8,90,982,1
987,2008,8,30,983,3
988,2008,8,538.5,984,3
989,2008,8,375,985,2
990,2008,8,160,986,3
991,2008,8,385.5,987,1
992,2008,8,30,988,3
993,2008,8,385.5,989,3
994,2008,8,71.5,990,2
995,2008,8,30,991,3
996,2008,8,30,992,3
997,2008,8,65.5,993,3
998,2008,8,116.5,994,1
999,2008,8,289.5,995,3
1000,2008,8,30,996,1
1001,2008,8,385,997,1
1002,2008,8,155.5,998,2
1003,2008,8,180,999,1
1004,2008,8,153.5,1000,2
1005,2008,8,231,1001,2
1006,2008,8,43.5,1002,2
1007,2008,8,153,1003,1
1008,2008,8,65.5,1004,1
1009,2008,8,257,1005,1
1010,2008,8,632,1006,3
