6,2007,239,15,31.5
6,2007,240,7,88
6,2007,241,4,70
6,2007,242,8,65.5
6,2007,243,8,65.5
6,2007,244,3,50
6,2007,245,3,50
6,2007,246,9,65.5
6,2007,247,12,90
6,2007,248,16,60
6,2007,249,11,30
6,2007,250,4,70
6,2007,251,17,43.5
6,2007,252,11,30
6,2007,253,11,30
6,2007,254,9,65.5
6,2007,255,12,90
6,2007,256,11,30
6,2007,257,4,70
6,2007,258,11,30
6,2007,259,9,65.5
6,2007,260,5,30
6,2007,261,14,100
6,2007,262,20,41.5
6,2007,263,20,41.5
6,2007,264,1,51
6,2007,265,17,43.5
6,2007,266,10,65
6,2007,267,4,70
6,2007,268,4,70
6,2007,269,13,90
6,2007,270,9,65.5
7,2007,271,12,90
7,2007,272,18,30
7,2007,273,9,65.5
7,2007,274,13,90
7,2007,275,13,90
7,2007,276,20,41.5
7,2007,277,18,30
7,2007,278,13,90
7,2007,279,8,65.5
7,2007,280,18,30
7,2007,281,12,90
7,2007,282,11,30
7,2007,283,10,65
7,2007,284,3,50
7,2007,285,14,100
7,2007,286,11,30
7,2007,287,1,51
7,2007,288,12,90
7,2007,289,14,100
7,2007,290,11,30
7,2007,291,17,43.5
7,2007,292,1,51
7,2007,293,16,60
7,2007,294,7,88
7,2007,295,17,43.5
7,2007,296,1,51
7,2007,297,8,65.5
7,2007,298,15,31.5
7,2007,299,2,51.5
7,2007,300,10,65
7,2007,301,13,90
7,2007,302,14,100
7,2007,303,11,30
7,2007,304,9,65.5
7,2007,305,6,30
7,2007,306,9,65.5
7,2007,307,17,43.5
7,2007,308,9,65.5
7,2007,309,5,30
7,2007,310,12,90
7,2007,311,9,65.5
7,2007,312,11,30
7,2007,313,13,90
7,2007,314,7,88
7,2007,315,12,90
7,2007,316,12,90
7,2007,317,11,30
7,2007,318,7,88
7,2007,319,16,60
7,2007,320,14,100
7,2007,321,10,65
7,2007,322,14,100
7,2007,323,17,43.5
7,2007,324,8,65.5
7,2007,325,17,43.5
7,2007,326,11,30
7,2007,327,11,30
7,2007,328,12,90
7,2007,329,2,51.5
7,2007,330,12,90
7,2007,331,1,51
7,2007,332,16,60
7,2007,333,14,100
7,2007,334,19,52
7,2007,335,8,65.5
7,2007,336,7,88
7,2007,337,1,51
7,2007,338,11,30
7,2007,339,11,30
8,2007,340,18,30
8,2007,341,8,65.5
8,2007,342,6,30
8,2007,343,10,65
8,2007,344,12,90
8,2007,345,18,30
8,2007,346,2,51.5
8,2007,347,14,100
8,2007,348,15,31.5
8,2007,349,12,90
8,2007,350,2,51.5
8,2007,351,17,43.5
8,2007,352,18,30
8,2007,353,11,30
8,2007,354,20,41.5
8,2007,355,18,30
8,2007,356,14,100
8,2007,357,6,30
8,2007,358,18,30
8,2007,359,9,65.5
8,2007,360,10,65
8,2007,361,4,70
8,2007,362,2,51.5
8,2007,363,12,90
8,2007,364,8,65.5
8,2007,365,1,51
8,2007,366,6,30
8,2007,367,9,65.5
8,2007,368,14,100
8,2007,369,9,65.5
8,2007,370,6,30
8,2007,371,10,65
8,2007,372,11,30
8,2007,373,2,51.5
8,2007,374,8,65.5
8,2007,375,14,100
8,2007,376,9,65.5
8,2007,377,16,60
8,2007,378,13,90
8,2007,379,4,70
8,2007,380,20,41.5
8,2007,381,15,31.5
8,2007,382,13,90
8,2007,383,11,30
8,2007,384,10,65
8,2007,385,12,90
8,2007,386,9,65.5
8,2007,387,7,88
8,2007,388,10,65
8,2007,389,14,100
8,2007,390,4,70
8,2007,391,20,41.5
8,2007,392,11,30
8,2007,393,8,65.5
8,2007,394,12,90
8,2007,395,11,30
8,2007,396,10,65
8,2007,397,16,60
8,2007,398,7,88
9,2007,399,10,65
9,2007,400,13,90
9,2007,401,19,52
9,2007,402,20,41.5
9,2007,403,2,51.5
9,2007,404,14,100
9,2007,405,8,65.5
9,2007,406,6,30
9,2007,407,8,65.5
9,2007,408,7,88
9,2007,409,4,70
9,2007,410,10,65
9,2007,411,12,90
9,2007,412,16,60
9,2007,413,8,65.5
9,2007,414,9,65.5
9,2007,415,9,65.5
9,2007,416,6,30
9,2007,417,9,65.5
9,2007,418,5,30
9,2007,419,13,90
9,2007,420,8,65.5
9,2007,421,4,70
9,2007,422,11,30
9,2007,423,11,30
9,2007,424,10,65
9,2007,425,14,100
9,2007,426,3,50
9,2007,427,13,90
9,2007,428,7,88
9,2007,429,5,30
9,2007,430,16,60
9,2007,431,17,43.5
10,2007,432,17,43.5
10,2007,433,9,65.5
10,2007,434,2,51.5
10,2007,435,1,51
10,2007,436,18,30
10,2007,437,4,70
10,2007,438,6,30
10,2007,439,9,65.5
10,2007,440,4,70
10,2007,441,14,100
10,2007,442,13,90
10,2007,443,8,65.5
10,2007,444,10,65
10,2007,445,16,60
10,2007,446,8,65.5
10,2007,447,9,65.5
10,2007,448,9,65.5
10,2007,449,17,43.5
10,2007,450,6,30
10,2007,451,2,51.5
10,2007,452,12,90
10,2007,453,9,65.5
10,2007,454,18,30
10,2007,455,16,60
10,2007,456,10,65
10,2007,457,10,65
10,2007,458,11,30
10,2007,459,11,30
10,2007,460,12,90
10,2007,461,4,70
10,2007,462,18,30
10,2007,463,11,30
10,2007,464,8,65.5
10,2007,465,10,65
11,2007,466,11,30
11,2007,467,8,65.5
11,2007,468,16,60
11,2007,469,1,51
11,2007,470,16,60
11,2007,471,14,100
11,2007,472,8,65.5
11,2007,473,12,90
11,2007,474,8,65.5
11,2007,475,12,90
11,2007,476,10,65
11,2007,477,9,65.5
11,2007,478,7,88
11,2007,479,6,30
11,2007,480,1,51
11,2007,481,11,30
11,2007,482,8,65.5
11,2007,483,14,100
11,2007,484,16,60
11,2007,485,6,30
11,2007,486,8,65.5
11,2007,487,11,30
11,2007,488,13,90
11,2007,489,10,65
11,2007,490,13,90
11,2007,491,11,30
11,2007,492,4,70
11,2007,493,7,88
11,2007,494,2,51.5
11,2007,495,4,70
11,2007,496,1,51
11,2007,497,6,30
11,2007,498,11,30
11,2007,499,8,65.5
11,2007,500,14,100
11,2007,501,11,30
11,2007,502,17,43.5
11,2007,503,6,30
11,2007,504,2,51.5
11,2007,505,11,30
11,2007,506,17,43.5
11,2007,507,13,90
11,2007,508,17,43.5
11,2007,509,6,30
11,2007,510,9,65.5
12,2007,511,14,100
12,2007,512,9,65.5
12,2007,513,2,51.5
12,2007,514,6,30
12,2007,515,11,30
12,2007,516,11,30
12,2007,517,9,65.5
12,2007,518,17,43.5
12,2007,519,4,70
12,2007,520,17,43.5
12,2007,521,19,52
12,2007,522,8,65.5
12,2007,523,5,30
12,2007,524,6,30
12,2007,525,18,30
12,2007,526,11,30
12,2007,527,10,65
12,2007,528,16,60
12,2007,529,4,70
12,2007,530,4,70
12,2007,531,4,70
12,2007,532,9,65.5
12,2007,533,12,90
12,2007,534,20,41.5
12,2007,535,14,100
12,2007,536,11,30
12,2007,537,3,50
12,2007,538,2,51.5
12,2007,539,8,65.5
12,2007,540,16,60
12,2007,541,12,90
12,2007,542,17,43.5
12,2007,543,18,30
12,2007,544,13,90
12,2007,545,15,31.5
12,2007,546,5,30
12,2007,547,4,70
12,2007,548,18,30
12,2007,549,9,65.5
12,2007,550,7,88
12,2007,551,6,30
12,2007,552,10,65
12,2007,553,11,30
12,2007,554,14,100
12,2007,555,9,65.5
12,2007,556,4,70
12,2007,557,9,65.5
12,2007,558,9,65.5
12,2007,559,9,65.5
12,2007,560,20,41.5
12,2007,561,11,30
12,2007,562,12,90
12,2007,563,10,65
12,2007,564,11,30
12,2007,565,16,60
12,2007,566,3,50
12,2007,567,16,60
12,2007,568,11,30
12,2007,569,6,30
12,2007,570,18,30
1,2008,571,9,65.5
1,2008,572,11,30
1,2008,573,11,30
1,2008,574,20,41.5
1,2008,575,12,90
1,2008,576,8,65.5
1,2008,577,1,51
1,2008,578,2,51.5
1,2008,579,4,70
1,2008,580,1,51
1,2008,581,18,30
1,2008,582,11,30
1,2008,583,12,90
1,2008,584,14,100
1,2008,585,17,43.5
1,2008,586,12,90
1,2008,587,18,30
1,2008,588,11,30
1,2008,589,11,30
1,2008,590,16,60
1,2008,591,8,65.5
1,2008,592,18,30
1,2008,593,15,31.5
1,2008,594,7,88
1,2008,595,16,60
1,2008,596,20,41.5
1,2008,597,2,51.5
1,2008,598,16,60
1,2008,599,2,51.5
1,2008,600,16,60
1,2008,601,13,90
1,2008,602,9,65.5
1,2008,603,13,90
1,2008,604,14,100
1,2008,605,4,70
1,2008,606,7,88
1,2008,607,1,51
1,2008,608,13,90
1,2008,609,9,65.5
1,2008,610,11,30
2,2008,611,13,90
2,2008,612,9,65.5
2,2008,613,18,30
2,2008,614,15,31.5
2,2008,615,1,51
2,2008,616,16,60
2,2008,617,4,70
2,2008,618,1,51
2,2008,619,18,30
2,2008,620,1,51
2,2008,621,9,65.5
2,2008,622,19,52
2,2008,623,17,43.5
2,2008,624,11,30
2,2008,625,5,30
2,2008,626,2,51.5
2,2008,627,11,30
2,2008,628,12,90
2,2008,629,12,90
2,2008,630,9,65.5
2,2008,631,8,65.5
2,2008,632,13,90
2,2008,633,18,30
2,2008,634,16,60
2,2008,635,4,70
2,2008,636,9,65.5
2,2008,637,17,43.5
2,2008,638,13,90
2,2008,639,12,90
2,2008,640,9,65.5
2,2008,641,18,30
2,2008,642,1,51
2,2008,643,16,60
2,2008,644,12,90
2,2008,645,13,90
2,2008,646,10,65
2,2008,647,10,65
2,2008,648,17,43.5
2,2008,649,17,43.5
2,2008,650,18,30
2,2008,651,8,65.5
2,2008,652,10,65
2,2008,653,3,50
2,2008,654,8,65.5
2,2008,655,12,90
2,2008,656,13,90
2,2008,657,10,65
3,2008,658,9,65.5
3,2008,659,9,65.5
3,2008,660,3,50
3,2008,661,13,90
3,2008,662,16,60
3,2008,663,17,43.5
3,2008,664,4,70
3,2008,665,11,30
3,2008,666,16,60
3,2008,667,9,65.5
3,2008,668,20,41.5
3,2008,669,11,30
3,2008,670,4,70
3,2008,671,4,70
3,2008,672,12,90
3,2008,673,3,50
3,2008,674,9,65.5
3,2008,675,9,65.5
3,2008,676,8,65.5
3,2008,677,18,30
3,2008,678,17,43.5
3,2008,679,18,30
3,2008,680,4,70
3,2008,681,10,65
3,2008,682,9,65.5
3,2008,683,9,65.5
3,2008,684,2,51.5
3,2008,685,8,65.5
3,2008,686,6,30
3,2008,687,8,65.5
3,2008,688,13,90
3,2008,689,18,30
3,2008,690,10,65
3,2008,691,13,90
3,2008,692,2,51.5
3,2008,693,12,90
3,2008,694,4,70
3,2008,695,7,88
3,2008,696,2,51.5
3,2008,697,20,41.5
3,2008,698,13,90
3,2008,699,1,51
3,2008,700,14,100
3,2008,701,15,31.5
3,2008,702,12,90
3,2008,703,7,88
3,2008,704,13,90
3,2008,705,13,90
3,2008,706,16,60
3,2008,707,14,100
3,2008,708,2,51.5
3,2008,709,12,90
3,2008,710,1,51
3,2008,711,11,30
3,2008,712,15,31.5
3,2008,713,15,31.5
3,2008,714,7,88
3,2008,715,12,90
3,2008,716,12,90
3,2008,717,13,90
3,2008,718,2,51.5
3,2008,719,11,30
3,2008,720,17,43.5
3,2008,721,5,30
3,2008,722,16,60
3,2008,723,5,30
3,2008,724,8,65.5
3,2008,725,1,51
3,2008,726,9,65.5
3,2008,727,18,30
3,2008,728,17,43.5
3,2008,729,11,30
3,2008,730,12,90
3,2008,731,4,70
4,2008,732,4,70
4,2008,733,4,70
4,2008,734,10,65
4,2008,735,15,31.5
4,2008,736,20,41.5
4,2008,737,16,60
4,2008,738,6,30
4,2008,739,11,30
4,2008,740,8,65.5
4,2008,741,10,65
4,2008,742,8,65.5
4,2008,743,10,65
4,2008,744,9,65.5
4,2008,745,11,30
4,2008,746,8,65.5
4,2008,747,12,90
4,2008,748,9,65.5
4,2008,749,5,30
4,2008,750,12,90
4,2008,751,4,70
4,2008,752,4,70
4,2008,753,10,65
4,2008,754,16,60
4,2008,755,11,30
4,2008,756,20,41.5
4,2008,757,1,51
4,2008,758,2,51.5
4,2008,759,18,30
4,2008,760,3,50
4,2008,761,12,90
4,2008,762,12,90
4,2008,763,1,51
4,2008,764,9,65.5
4,2008,765,13,90
4,2008,766,4,70
4,2008,767,1,51
4,2008,768,13,90
4,2008,769,10,65
4,2008,770,8,65.5
4,2008,771,4,70
4,2008,772,9,65.5
4,2008,773,4,70
4,2008,774,11,30
4,2008,775,10,65
4,2008,776,12,90
4,2008,777,8,65.5
4,2008,778,4,70
4,2008,779,11,30
4,2008,780,19,52
4,2008,781,12,90
4,2008,782,2,51.5
4,2008,783,16,60
4,2008,784,9,65.5
4,2008,785,18,30
4,2008,786,14,100
4,2008,787,6,30
4,2008,788,17,43.5
4,2008,789,17,43.5
4,2008,790,9,65.5
4,2008,791,17,43.5
4,2008,792,12,90
4,2008,793,4,70
5,2008,794,8,65.5
5,2008,795,2,51.5
5,2008,796,15,31.5
5,2008,797,12,90
5,2008,798,12,90
5,2008,799,11,30
5,2008,800,6,30
5,2008,801,13,90
5,2008,802,13,90
5,2008,803,11,30
5,2008,804,4,70
5,2008,805,18,30
5,2008,806,11,30
5,2008,807,7,88
5,2008,808,12,90
5,2008,809,5,30
5,2008,810,4,70
5,2008,811,13,90
5,2008,812,12,90
5,2008,813,12,90
5,2008,814,10,65
5,2008,815,15,31.5
5,2008,816,9,65.5
5,2008,817,14,100
5,2008,818,3,50
5,2008,819,20,41.5
5,2008,820,12,90
5,2008,821,17,43.5
5,2008,822,11,30
5,2008,823,9,65.5
5,2008,824,20,41.5
5,2008,825,12,90
5,2008,826,11,30
5,2008,827,9,65.5
6,2008,828,2,51.5
6,2008,829,17,43.5
6,2008,830,6,30
6,2008,831,11,30
6,2008,832,3,50
6,2008,833,17,43.5
6,2008,834,18,30
6,2008,835,10,65
6,2008,836,2,51.5
6,2008,837,13,90
6,2008,838,12,90
6,2008,839,9,65.5
6,2008,840,2,51.5
6,2008,841,14,100
6,2008,842,8,65.5
6,2008,843,6,30
6,2008,844,20,41.5
6,2008,845,11,30
6,2008,846,7,88
6,2008,847,11,30
6,2008,848,13,90
6,2008,849,8,65.5
6,2008,850,16,60
6,2008,851,11,30
6,2008,852,9,65.5
6,2008,853,10,65
6,2008,854,10,65
6,2008,855,11,30
6,2008,856,10,65
6,2008,857,13,90
6,2008,858,1,51
6,2008,859,11,30
6,2008,860,8,65.5
6,2008,861,17,43.5
6,2008,862,8,65.5
6,2008,863,12,90
6,2008,864,8,65.5
6,2008,865,16,60
6,2008,866,10,65
6,2008,867,6,30
6,2008,868,9,65.5
6,2008,869,13,90
6,2008,870,15,31.5
6,2008,871,20,41.5
6,2008,872,4,70
6,2008,873,11,30
7,2008,874,1,51
7,2008,875,14,100
7,2008,876,12,90
7,2008,877,9,65.5
7,2008,878,7,88
7,2008,879,16,60
7,2008,880,14,100
7,2008,881,10,65
7,2008,882,17,43.5
7,2008,883,14,100
7,2008,884,12,90
7,2008,885,11,30
7,2008,886,11,30
7,2008,887,12,90
7,2008,888,11,30
7,2008,889,9,65.5
7,2008,890,9,65.5
7,2008,891,7,88
7,2008,892,17,43.5
7,2008,893,4,70
7,2008,894,9,65.5
7,2008,895,8,65.5
7,2008,896,13,90
7,2008,897,8,65.5
7,2008,898,11,30
7,2008,899,6,30
7,2008,900,14,100
7,2008,901,11,30
7,2008,902,10,65
7,2008,903,16,60
7,2008,904,12,90
7,2008,905,1,51
7,2008,906,13,90
7,2008,907,10,65
7,2008,908,14,100
7,2008,909,17,43.5
7,2008,910,17,43.5
7,2008,911,8,65.5
7,2008,912,11,30
7,2008,913,11,30
7,2008,914,16,60
7,2008,915,9,65.5
7,2008,916,8,65.5
7,2008,917,9,65.5
7,2008,918,11,30
7,2008,919,20,41.5
7,2008,920,13,90
7,2008,921,11,30
7,2008,922,10,65
7,2008,923,11,30
7,2008,924,17,43.5
7,2008,925,13,90
7,2008,926,13,90
7,2008,927,19,52
7,2008,928,1,51
7,2008,929,8,65.5
7,2008,930,13,90
7,2008,931,12,90
7,2008,932,16,60
7,2008,933,8,65.5
7,2008,934,7,88
7,2008,935,8,65.5
7,2008,936,18,30
7,2008,937,11,30
7,2008,938,11,30
7,2008,939,1,51
7,2008,940,10,65
7,2008,941,4,70
7,2008,942,5,30
7,2008,943,4,70
7,2008,944,4,70
7,2008,945,4,70
7,2008,946,14,100
7,2008,947,18,30
7,2008,948,5,30
7,2008,949,19,52
7,2008,950,7,88
7,2008,951,12,90
7,2008,952,12,90
8,2008,953,16,60
8,2008,954,17,43.5
8,2008,955,11,30
8,2008,956,12,90
8,2008,957,11,30
8,2008,958,15,31.5
8,2008,959,13,90
8,2008,960,13,90
8,2008,961,19,52
8,2008,962,5,30
8,2008,963,19,52
8,2008,964,8,65.5
8,2008,965,14,100
8,2008,966,14,100
8,2008,967,19,52
8,2008,968,4,70
8,2008,969,11,30
8,2008,970,17,43.5
8,2008,971,9,65.5
8,2008,972,17,43.5
8,2008,973,11,30
8,2008,974,1,51
8,2008,975,18,30
8,2008,976,4,70
8,2008,977,4,70
8,2008,978,8,65.5
8,2008,979,20,41.5
8,2008,980,14,100
8,2008,981,19,52
8,2008,982,2,51.5
8,2008,983,9,65.5
8,2008,984,8,65.5
8,2008,985,14,100
8,2008,986,13,90
8,2008,987,6,30
8,2008,988,8,65.5
8,2008,989,18,30
8,2008,990,17,43.5
8,2008,991,10,65
8,2008,992,5,30
8,2008,993,3,50
8,2008,994,11,30
8,2008,995,6,30
8,2008,996,11,30
8,2008,997,9,65.5
8,2008,998,2,51.5
8,2008,999,10,65
8,2008,1000,11,30
8,2008,1001,12,90
8,2008,1002,9,65.5
8,2008,1003,13,90
8,2008,1004,17,43.5
8,2008,1005,8,65.5
8,2008,1006,17,43.5
8,2008,1007,10,65
8,2008,1008,9,65.5
8,2008,1009,15,31.5
8,2008,1010,12,90
8,2008,1011,9,65.5
8,2008,1012,13,90
8,2008,1013,9,65.5
9,2008,1014,14,100
9,2008,1015,14,100
9,2008,1016,11,30
9,2008,1017,18,30
9,2008,1018,1,51
9,2008,1019,14,100
9,2008,1020,16,60
9,2008,1021,4,70
9,2008,1022,17,43.5
9,2008,1023,12,90
9,2008,1024,11,30
9,2008,1025,14,100
9,2008,1026,16,60
9,2008,1027,9,65.5
9,2008,1028,12,90
9,2008,1029,4,70
9,2008,1030,6,30
9,2008,1031,14,100
9,2008,1032,16,60
9,2008,1033,9,65.5
9,2008,1034,2,51.5
9,2008,1035,3,50
9,2008,1036,8,65.5
9,2008,1037,6,30
9,2008,1038,11,30
9,2008,1039,20,41.5
9,2008,1040,10,65
9,2008,1041,14,100
9,2008,1042,8,65.5
9,2008,1043,9,65.5
9,2008,1044,12,90
9,2008,1045,18,30
9,2008,1046,17,43.5
9,2008,1047,11,30
9,2008,1048,14,100
9,2008,1049,4,70
9,2008,1050,11,30
9,2008,1051,8,65.5
9,2008,1052,10,65
9,2008,1053,11,30
9,2008,1054,20,41.5
9,2008,1055,15,31.5
10,2008,1056,13,90
10,2008,1057,3,50
10,2008,1058,8,65.5
10,2008,1059,8,65.5
10,2008,1060,7,88
10,2008,1061,9,65.5
10,2008,1062,11,30
10,2008,1063,13,90
10,2008,1064,20,41.5
10,2008,1065,8,65.5
10,2008,1066,10,65
10,2008,1067,15,31.5
10,2008,1068,1,51
10,2008,1069,16,60
10,2008,1070,11,30
10,2008,1071,10,65
10,2008,1072,1,51
10,2008,1073,14,100
10,2008,1074,8,65.5
10,2008,1075,4,70
10,2008,1076,13,90
10,2008,1077,14,100
10,2008,1078,4,70
10,2008,1079,8,65.5
10,2008,1080,11,30
10,2008,1081,13,90
10,2008,1082,11,30
10,2008,1083,10,65
10,2008,1084,9,65.5
10,2008,1085,17,43.5
10,2008,1086,13,90
10,2008,1087,16,60
10,2008,1088,18,30
10,2008,1089,10,65
10,2008,1090,12,90
10,2008,1091,18,30
10,2008,1092,16,60
10,2008,1093,9,65.5
10,2008,1094,12,90
10,2008,1095,4,70
10,2008,1096,20,41.5
11,2008,1097,9,65.5
11,2008,1098,11,30
11,2008,1099,12,90
11,2008,1100,18,30
11,2008,1101,1,51
11,2008,1102,2,51.5
11,2008,1103,4,70
11,2008,1104,20,41.5
11,2008,1105,1,51
11,2008,1106,4,70
11,2008,1107,15,31.5
11,2008,1108,5,30
11,2008,1109,4,70
11,2008,1110,10,65
11,2008,1111,13,90
11,2008,1112,9,65.5
11,2008,1113,9,65.5
11,2008,1114,13,90
11,2008,1115,8,65.5
11,2008,1116,9,65.5
11,2008,1117,8,65.5
11,2008,1118,9,65.5
11,2008,1119,12,90
11,2008,1120,4,70
11,2008,1121,4,70
11,2008,1122,18,30
11,2008,1123,10,65
11,2008,1124,16,60
11,2008,1125,2,51.5
11,2008,1126,11,30
11,2008,1127,13,90
11,2008,1128,9,65.5
11,2008,1129,11,30
11,2008,1130,20,41.5
11,2008,1131,9,65.5
11,2008,1132,14,100
11,2008,1133,6,30
11,2008,1134,8,65.5
11,2008,1135,7,88
11,2008,1136,9,65.5
11,2008,1137,6,30
11,2008,1138,13,90
11,2008,1139,16,60
11,2008,1140,7,88
11,2008,1141,4,70
11,2008,1142,18,30
11,2008,1143,5,30
11,2008,1144,11,30
11,2008,1145,2,51.5
11,2008,1146,16,60
11,2008,1147,8,65.5
11,2008,1148,1,51
11,2008,1149,10,65
11,2008,1150,16,60
11,2008,1151,11,30
11,2008,1152,13,90
11,2008,1153,7,88
11,2008,1154,13,90
11,2008,1155,18,30
12,2008,1156,14,100
12,2008,1157,12,90
12,2008,1158,17,43.5
12,2008,1159,12,90
12,2008,1160,12,90
12,2008,1161,11,30
12,2008,1162,6,30
12,2008,1163,18,30
12,2008,1164,13,90
12,2008,1165,9,65.5
12,2008,1166,18,30
12,2008,1167,7,88
12,2008,1168,13,90
12,2008,1169,2,51.5
12,2008,1170,3,50
12,2008,1171,17,43.5
12,2008,1172,11,30
12,2008,1173,10,65
12,2008,1174,10,65
12,2008,1175,17,43.5
12,2008,1176,2,51.5
12,2008,1177,19,52
12,2008,1178,11,30
12,2008,1179,17,43.5
12,2008,1180,2,51.5
12,2008,1181,17,43.5
12,2008,1182,8,65.5
12,2008,1183,5,30
12,2008,1184,4,70
12,2008,1185,12,90
12,2008,1186,11,30
12,2008,1187,11,30
12,2008,1188,4,70
12,2008,1189,7,88
